postcode,longitude,latitude
6414,118.1667,-31.5333
6415,118.2745,-31.4809
6418,117.9851,-31.9276
6419,118.0952,-32.0325
6420,118.5601,-31.805
6421,118.4815,-31.3975
6422,118.5667,-31.3833
6423,118.6569,-30.9683
6424,118.8761,-31.3766
6425,119.1267,-31.3208
6426,119.5833,-31.6333
6427,119.5214,-30.8212
6428,118.0241,-32.1264
6429,121.117,-30.852
6430,121.4742,-30.7461
6431,121.6074,-30.6117
6432,121.4912,-30.782
6433,121.4742,-30.7461
6434,123.2116,-31.0505
6436,124.3118,-29.5567
6437,120.6967,-27.9203
6438,121.3307,-28.8851
6440,122.6428,-28.7706
6442,121.6306,-31.2017
6443,121.7167,-31.75
6445,121.2179,-32.9695
6446,121.7222,-33.2317
6447,121.7167,-33.45
6448,121.8157,-33.6442
6450,121.8856,-33.8394
6452,121.9,-33.8667
6460,116.7035,-31.215
6461,117.0396,-31.1937
6462,117.1809,-31.1383
6463,117.4098,-31.1471
6465,117.0977,-30.8486
6466,117.1328,-30.7694
6467,117.1769,-30.5246
6468,117.2011,-30.0614
6470,117.2775,-30.4854
6472,117.7417,-30.4333
6473,118.0118,-30.5744
6475,117.4879,-30.8256
6476,117.6788,-30.8011
6477,117.8614,-30.8161
6479,118.3333,-30.95
6480,118.2,-31.2833
6484,119.1143,-30.9847
6485,117.4709,-31.2037
6487,117.6607,-31.1703
6488,117.7935,-31.1169
6489,117.8218,-31.043
6490,118.1443,-31.2312
6501,115.9716,-31.5821
6502,116.0966,-31.3866
6503,115.7501,-31.2044
6504,116.0212,-31.3303
6505,116.056,-31.1597
6506,116.0425,-31.0403
6507,115.7029,-30.6762
6509,116.2125,-30.9706
6510,116.0495,-30.9378
6511,115.0672,-30.4961
6512,116.0393,-30.4633
6513,116.02,-30.3585
6514,114.968,-30.0677
6515,115.7621,-30.0217
6516,115.0383,-30.3059
6517,115.9273,-29.7737
6518,115.2604,-29.8242
6519,115.7605,-29.5336
6521,115.662,-30.3427
6522,115.5686,-29.3121
6525,115.0801,-29.2204
6528,114.8997,-28.9269
6530,114.6224,-28.81
6531,114.6146,-28.779
6532,115.7533,-32.4972
6535,114.6333,-28.15
6536,114.5223,-27.6034
6537,113.5355,-25.9287
6556,116.3167,-31.85
6558,116.3131,-31.8038
6560,116.3799,-31.7616
6562,116.4467,-31.835
6564,116.5333,-31.7333
6566,116.4053,-30.9925
6567,116.2483,-31.4779
6568,116.5167,-31.3333
6569,116.4488,-31.0885
6571,116.3667,-30.675
6572,116.3884,-30.841
6574,116.389,-30.7214
6575,116.3624,-30.4897
6603,116.7833,-31.0833
6605,116.7732,-30.7109
6606,116.7691,-30.5917
6608,116.6688,-30.3919
6609,116.6601,-30.2805
6612,116.6332,-30.1065
6613,116.5713,-29.987
6614,116.5044,-29.8849
6616,116.4457,-29.7587
6620,116.8833,-29.2833
6623,115.982,-29.094
6625,116.1275,-29.1963
6627,115.8621,-28.9002
6628,115.7478,-28.7937
6630,115.966,-27.2164
6631,115.793,-28.4804
6632,115.3625,-28.6178
6635,116.6825,-28.3436
6638,117.849,-28.0648
6639,119.2973,-27.9868
6640,117.8974,-27.424
6642,118.7244,-25.6375
6646,120.224,-26.5921
6701,114.4806,-24.161
6705,115.2091,-25.0499
6707,114.1209,-21.9306
6710,115.1122,-21.6376
6711,116.6917,-20.9833
6712,116.6917,-20.9833
6713,116.7126,-20.6627
6714,116.8774,-20.7395
6716,116.3222,-21.6392
6718,117.1465,-20.7723
6720,117.1378,-20.6747
6721,118.6739,-20.929
6722,118.5586,-20.3675
6723,119.5333,-20.35
6725,122.5012,-18.1713
6726,122.2127,-17.961
6728,123.9018,-18.209
6731,119.1891,-20.5828
6733,118.4324,-21.0454
6740,126.8148,-15.9162
6743,128.7443,-16.1088
6751,118.4233,-32.8696
6753,119.7355,-23.3564
6754,117.6697,-23.2042
6758,120.1114,-21.8897
6760,119.7444,-21.1707
6761,119.7444,-21.1707
6762,123.2617,-21.2117
6765,119.7444,-21.1707
6770,128.1783,-18.8386
6798,105.6365,-10.4854
6799,96.8628,-12.1352
6800,115.8614,-31.9522
6803,115.8588,-31.9478
6809,115.8614,-31.9522
6817,115.8614,-31.9522
6820,115.8614,-31.9522
6827,115.8614,-31.9522
6830,115.8614,-31.9522
6831,115.8333,-31.9333
6832,115.8614,-31.9522
6837,115.8614,-31.9522
6838,115.8614,-31.9522
6839,115.8614,-31.9522
6840,115.8614,-31.9522
6841,115.8614,-31.9522
6842,115.8614,-31.9522
6843,115.8614,-31.9522
6844,115.8614,-31.9522
6845,115.8614,-31.9522
6846,115.8614,-31.9522
6847,115.8614,-31.9522
6848,115.8614,-31.9522
6849,115.8333,-31.9333
6850,115.8607,-31.952
6865,115.8588,-31.9478
6872,115.842,-31.949
6892,115.8711,-31.9587
6900,115.8419,-31.9363
6901,115.8312,-31.9414
6902,115.8419,-31.9363
6903,115.8419,-31.9363
6904,115.8268,-31.9485
6905,115.8,-31.9722
6906,115.8528,-31.9272
6907,115.8073,-31.9818
6909,115.8073,-31.9818
6910,115.7823,-31.9796
6911,115.7667,-32.0
6912,115.7638,-32.0054
6913,115.8,-31.9333
6914,115.8284,-31.875
6915,115.8351,-31.92
6916,115.7757,-31.9802
6917,115.8108,-31.9007
6918,115.7951,-31.8927
6919,115.7757,-31.9802
6920,115.7562,-31.863
6921,115.7768,-31.8723
6922,115.7643,-31.8958
6923,115.7405,-31.807
6924,115.8025,-31.8272
6925,115.8556,-31.9167
6926,116.0704,-31.9868
6929,115.8716,-31.9344
6931,115.8949,-31.931
6932,115.8798,-31.9166
6933,115.9178,-31.9169
6934,115.9437,-31.9091
6935,115.9667,-31.9
6936,115.9333,-31.9111
6937,115.8349,-31.8981
6938,115.8349,-31.8981
6939,115.8349,-31.8981
6940,115.8349,-31.8981
6941,115.8659,-31.8596
6942,115.8,-31.75
6943,115.9099,-31.8877
6944,115.881,-31.8526
6945,115.8,-31.75
6946,115.8,-31.75
6947,115.8,-31.75
6951,115.8667,-31.9833
6952,115.8634,-31.9912
6953,115.8333,-32.0167
6954,115.8337,-32.0395
6955,115.8878,-32.0525
6956,115.8012,-32.0404
6957,115.7859,-32.045
6958,115.7667,-32.05
6959,115.7667,-32.05
6960,115.7167,-32.2833
6961,115.7167,-32.2833
6963,115.7795,-32.0845
6964,115.85,-32.1428
6965,115.7167,-32.2833
6966,115.7813,-32.2301
6967,115.7167,-32.2833
6968,115.7298,-32.2768
6969,115.7167,-32.2833
6970,115.8645,-31.9919
6979,115.9052,-31.9762
6980,115.95,-32.0167
6981,115.9039,-31.9889
6982,115.9167,-32.0
6983,115.9411,-32.0048
6984,115.9255,-31.9435
6985,115.9443,-31.9628
6986,115.9411,-32.0048
6987,115.95,-32.0167
6988,115.955,-32.06
6989,115.9833,-32.05
6990,116.0054,-32.081
6991,116.0259,-32.1243
6992,116.0093,-32.1461
6997,116.0056,-32.1167
